target_conductivity,repeat,generation_idx,mol_smiles,duplicate,diversity,validity,has_two_ends
1,4,9,O=C(CCCCOC(=O)[Au])NCCC)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: O=C(CCCCOC(=O)[Au])NCCC)O[Cu]
[17:13:53] SMILES Parse Error: Failed parsing SMILES 'O=C(CCCCOC(=O)[Au])NCCC)O[Cu]' for input: 'O=C(CCCCOC(=O)[Au])NCCC)O[Cu]'",True
1,4,9,N#CCCN(CCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,C=CC(CNCCOCCCOC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,C=C(CO[Cu])C(=O)COC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCCCCCCCO[Cu],False,In the original data set,ok,True
1,4,9,CC(CO[Cu])CN(C)CCCOC(=O)[Au],False,novel,ok,True
1,4,9,CN(CCOCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,C=CCOCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(CN(C)CCOCCN[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCCN(CCCF)CCO[Cu],False,In the original data set,ok,True
1,4,9,O=C([Au])OCCOCCOSCCN[Cu],False,novel,ok,True
1,4,9,C=CC(CO[Cu])NCCCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(CCO[Cu])NC(=O)CCCOC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCSCCSCCN[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCNCCN[Cu],False,novel,ok,True
1,4,9,CCCC(CNCCCCO[Cu])OC(C)[Au],False,novel,ok,True
1,4,9,COC(CN(C)CC(OC(=O)[Au])C(C)CO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'COC(CN(C)CC(OC(=O)[Au])C(C)CO[Cu]',True
1,4,9,O=C(CCCCOC(=O)[Au])NCCCCO[Cu],False,In the original data set,ok,True
1,4,9,C=CCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CN(CCCCCCCO[Cu])CCNC(=O)[Au],False,novel,ok,True
1,4,9,CN(CCCCO[Cu])CCCOC(=O)[Au],False,novel,ok,True
1,4,9,CCOCC(CNCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,CC(C)OCC(=O)NCC(CN[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,O=C(CO)N(CCO[Cu])CCCOC(=O)[Au],False,novel,ok,True
1,4,9,CCC=CCCN(CCN[Cu])CCNC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(C)COCC(CNCCNC(=O)[Au])O[Cu],True,In the original data set,ok,True
1,4,9,C=C(CO[Cu])CN(CCOC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=C(CO[Cu])CN(CCOC(=O)[Au]',True
1,4,9,CCCN(CCCN[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CCCC(CO[Cu])NCCCCOC(=O)[Au],False,novel,ok,True
1,4,9,C=CC(CNCCOCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,COCC(CNCCCCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,COCCOC(COC(=O)[Au])CO[Cu],False,novel,ok,True
1,4,9,CC(CCOCCOC(=O)[Au])NCCCO[Cu],False,novel,ok,True
1,4,9,COCC(=O)CNCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,CCC(CN(C)CCOCCN[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(CCOC(=O)[Au])NCCO[Cu],True,novel,ok,True
1,4,9,O=C([Au])NCCN(CCCN[Cu])CCOCCF,False,novel,ok,True
1,4,9,CC(COC(=O)[Au])SCCCO[Cu],False,In the original data set,ok,True
1,4,9,CC(CO[Cu])SCCOCCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])NCCCSCCN[Cu],False,novel,ok,True
1,4,9,O=C([Au])NCC(CN[Cu])NCCCCCF,False,In the original data set,ok,True
1,4,9,C=CCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])NCCNCCNCCNCCN[Cu],True,In the original data set,ok,True
1,4,9,CC(CO[Cu])OC(=O)COC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCOCCN[Cu],True,In the original data set,ok,True
1,4,9,COC(CN(C)CCCOC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,COCC(CN(C)CCCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])NCCNCCCNCCN[Cu],False,In the original data set,ok,True
1,4,9,COC(CN(C)CC(C)OC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,CCCCCN(CCN[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CCCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,O=C([Au])OCCN(CCO[Cu])CCOC(=O)O,False,novel,ok,True
1,4,9,C=CCCN(CCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,9,COCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,COC(CN(CCO[Cu])CCOC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'COC(CN(CCO[Cu])CCOC(=O)[Au]',True
1,4,9,CN(CCCN(C)CCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCC#CCOCCOCCO[Cu],False,novel,ok,True
1,4,9,COCC(CN(C)CCCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCCSCSCCO[Cu],False,novel,ok,True
1,4,9,C=CCN(CCO[Cu])CCOCCNC(=O)[Au],False,novel,ok,True
1,4,9,C=CCCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,C#CCCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,COCCCN(C)CC(CO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(CCSCCOCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,O=C([Au])OCCCCCS(=O)(=O)CN[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCCCNCCCCN[Cu],False,novel,ok,True
1,4,9,CC(CN(C)CCOCCN[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C(CCCCOC(=O)[Au])NCCCO[Cu],False,novel,ok,True
1,4,9,C=CCCCN(CCN[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CSCC(CN(C)CCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,CC(C)COCC(CN[Cu])OC(=O)[Au],True,novel,ok,True
1,4,9,CN(CCNC(=O)[Au])CCOCCN[Cu],False,In the original data set,ok,True
1,4,9,CC(CCO[Cu])N(C)CCCCCNC(=O)[Au],False,novel,ok,True
1,4,9,O=C(CO[Cu])OCOCCCCCOC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCNCCNCCO[Cu],False,In the original data set,ok,True
1,4,9,O=C([Au])OCCCCNCCCCCCO[Cu],False,novel,ok,True
1,4,9,C=CC(COC(=O)[Au])NCC(COC)O[Cu],True,In the original data set,ok,True
1,4,9,C=CCN(CCO[Cu])CC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=CCN(CCO[Cu])CC(COC(=O)[Au]',True
1,4,9,C=CC(CO[Cu])NCCC(COC(=O)[Au])OC,False,novel,ok,True
1,4,9,CC(CNCCCOC(=O)[Au])O[Cu],True,In the original data set,ok,True
1,4,9,CCOCC(CN(C)CCCOC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,CC(CCO[Cu])N(C)CCCCCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,CCN(CCN(C)CCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CC(CSCCOC(=O)[Au])SC)O[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CC(CSCCOC(=O)[Au])SC)O[Cu]
[17:13:53] SMILES Parse Error: Failed parsing SMILES 'CC(CSCCOC(=O)[Au])SC)O[Cu]' for input: 'CC(CSCCOC(=O)[Au])SC)O[Cu]'",True
1,4,9,N#CCN(COCC(COC(=O)[Au])CO[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'N#CCN(COCC(COC(=O)[Au])CO[Cu]',True
1,4,9,CCOCC(CNCCO[Cu])OC(=O)[Au],True,novel,ok,True
1,4,9,O=C([Au])NCCCCCO[Cu],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCOCCN[Cu],True,In the original data set,ok,True
1,4,9,CC(CO[Cu])N(C)CCOCCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,CN(CCC(=O)[Au])CCOCCOCCN[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCN(CCF)CCO[Cu],True,In the original data set,ok,True
1,4,9,C=CCCC(CNCCCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,9,CS(=O)CCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,N#CCCOCCN(CCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CONCCN(C)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,CCOCCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,CCC=CCCN(CCN[Cu])CCNC(=O)[Au],True,In the original data set,ok,True
1,4,9,COCCCCN(CN[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])NCCCOCCCO[Cu],False,novel,ok,True
1,4,9,CCN(CCCCCOC(=O)[Au])CCCO[Cu],False,In the original data set,ok,True
1,4,9,CCCCCCN(CCN[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CC(=COC(=O)NCC(COC(=O)[Au])O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(=COC(=O)NCC(COC(=O)[Au])O[Cu]',True
1,4,9,C=CCN(CCCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,C#CCCN(CCCOC(=O)[Au])CCO[Cu],True,In the original data set,ok,True
1,4,9,CCCN(CCOCCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,9,CC(C)(CNC(=O)CCCNC(=O)[Au])N[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCN(CCCO[Cu])CC(F)F,False,In the original data set,ok,True
1,4,9,COCCC(CN(C)CCCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCSCCSCCO[Cu],True,In the original data set,ok,True
1,4,9,N#CCCN(CCCOC(=O)[Au])CCO[Cu],True,In the original data set,ok,True
1,4,9,CN(CCO[Cu])CCN(C)CCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,O=C(COCCOC(=O)[Au])NCCO[Cu],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCCN(CCF)CCO[Cu],False,novel,ok,True
1,4,9,C#CCCN(CCCOC(=O)[Au])CCO[Cu],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCNCCSCCO[Cu],False,novel,ok,True
1,4,9,CCOCCC(=O)NCC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,9,O=C([Au])OCCCSCO[Cu],False,novel,ok,True
1,4,9,NOCCNC(=O)C(CO[Cu])NC(=O)[Au],False,novel,ok,True
1,4,9,CC(C)N(CCCO[Cu])CCCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,CC(CNCCOCCCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,C#CCN(CC=CCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CC(CCCN(CCO[Cu])CCOC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(CCCN(CCO[Cu])CCOC(=O)[Au]',True
1,4,9,CCSCCN(CCN[Cu])CCNC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCCCOCCCCCO[Cu],False,novel,ok,True
1,4,9,CCN(CC)CCNCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCCCCOCCCCCO[Cu],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCOCCN[Cu],True,In the original data set,ok,True
1,4,9,CCC(CN(C)CCOCCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,CCN(CCO[Cu])CCOCCOC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCCCCCCO[Cu],True,In the original data set,ok,True
1,4,9,O=C(CCCCOC(=O)[Au])NOCCO[Cu],False,In the original data set,ok,True
1,4,9,CCOCC(CN(C)CCCOC(=O)[Au])N[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCCNCCOCCN[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCOCCO[Cu],True,In the original data set,ok,True
1,4,9,CN(CCO[Cu])COCCNC(=O)[Au],False,novel,ok,True
1,4,9,CCSCCNC(CO[Cu])CNC(=O)[Au],False,novel,ok,True
1,4,9,CCC(=O)CNCC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,C=CCOCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CCOCCN(CCNC(=O)[Au])CCO[Cu],False,In the original data set,ok,True
1,4,9,CC(CCOC(=O)[Au])NCC(C)OC)N[Cu],False,novel,"SMILES Parse Error: extra close parentheses while parsing: CC(CCOC(=O)[Au])NCC(C)OC)N[Cu]
[17:13:53] SMILES Parse Error: Failed parsing SMILES 'CC(CCOC(=O)[Au])NCC(C)OC)N[Cu]' for input: 'CC(CCOC(=O)[Au])NCC(C)OC)N[Cu]'",True
1,4,9,CCCC(CO[Cu])OC(C)COC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCN(CCCCF)CCO[Cu],False,In the original data set,ok,True
1,4,9,CCC(CNCC=CCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,N#CCN(CC#C)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCSCCCCCCN[Cu],False,novel,ok,True
1,4,9,O=C([Au])NCCOCCOCCN[Cu],True,In the original data set,ok,True
1,4,9,CN(CCCCCCCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,COCCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,N#CCN(CC#C)CC(COC(=O)[Au])O[Cu],True,novel,ok,True
1,4,9,COCCCC(=O)NC(CN[Cu])COC(=O)[Au],False,novel,ok,True
1,4,9,CCN(CC#N)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCN(CCCCCF)CCO[Cu],True,In the original data set,ok,True
1,4,9,CCN(CCCCCOC(=O)[Au])CCCO[Cu],True,In the original data set,ok,True
1,4,9,N#CCN(COCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CC(C)(CNCCCCCCOC(=O)[Au])N[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCCSCCO[Cu],True,In the original data set,ok,True
1,4,9,N#CCN(CCCC#CCO[Cu])COC(=O)[Au],False,novel,ok,True
1,4,9,CC(CCO[Cu])N(C)CCCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,CC(NCC(=O)COCCOC(=O)[Au])C(C)O[Cu],False,novel,ok,True
1,4,9,CCN(CCCCCO[Cu])CCNC(=O)[Au],False,In the original data set,ok,True
1,4,9,C#CCOCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,C=CC(CNCCCOCCOC(=O)[Au])O[Cu],True,In the original data set,ok,True
1,4,9,CC(C)OCCNC(CN[Cu])COC(=O)[Au],False,novel,ok,True
1,4,9,O=C(CCC)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,CN(CCCOCCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,CCN(CCCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,9,CC(CNC(=O)COCCN[Cu])NC(=O)[Au],False,In the original data set,ok,True
1,4,9,CCCN(CCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCOCCCN[Cu],False,In the original data set,ok,True
1,4,9,CC(C#CCCOCCOC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,CCC(CN(CCO[Cu])CCOC(=O)[Au])NC,False,novel,ok,True
1,4,9,C#CCN(CC#C)CC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,CC(CNCCCOCCO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,CCSCCN(CCN[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,COCCCN(C)CC(CO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(C)C(CNCC(CF)COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,COCCOCCNC(CO[Cu])COC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCOCCNCN[Cu],False,novel,ok,True
1,4,9,O=C(CCCF)NCC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,CC(COC(=O)NCC(CO[Cu])OC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'CC(COC(=O)NCC(CO[Cu])OC(=O)[Au]',True
1,4,9,C#CCCC(CNC(COC(=O)[Au])C(C)O[Cu],False,novel,SMILES Parse Error: extra open parentheses for input: 'C#CCCC(CNC(COC(=O)[Au])C(C)O[Cu]',True
1,4,9,CCC(CNCCOCCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,9,CC(CCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(CNCCN(C)CCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCOCCOCCCN[Cu],False,In the original data set,ok,True
1,4,9,CON(CC)CC(=O)NCC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])OCCSCCCO[Cu],True,novel,ok,True
1,4,9,O=C([Au])NCCC(=O)NCCCOCCO[Cu],False,novel,ok,True
1,4,9,CCCC(CN(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,9,CN(CCCCCO[Cu])CCOC(=O)[Au],True,novel,ok,True
1,4,9,CCOCCC(CNC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,CC(CCO[Cu])N(C)CCCCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,C=CCN(CCCC#N)CC(CO[Cu])OC(=O)[Au],False,novel,ok,True
1,4,9,O=C([Au])NCC(CN[Cu])NCCCCCF,True,In the original data set,ok,True
1,4,9,CC(C)=CCN(CCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,9,C[unused9]CC(CN(C)COCCO[Cu])OC(=O)[Au],False,novel,"SMILES Parse Error: syntax error while parsing: C[unused9]CC(CN(C)COCCO[Cu])OC(=O)[Au]
[17:13:53] SMILES Parse Error: Failed parsing SMILES 'C[unused9]CC(CN(C)COCCO[Cu])OC(=O)[Au]' for input: 'C[unused9]CC(CN(C)COCCO[Cu])OC(=O)[Au]'",True
1,4,9,CC(CCCCOC(=O)[Au])NCCCCO[Cu],False,In the original data set,ok,True
1,4,9,N#CCN(CCCOC(=O)[Au])CCO[Cu],True,In the original data set,ok,True
1,4,9,CC(CO[Cu])NCCOCCOCC(=O)[Au],False,novel,ok,True
1,4,9,CC(C)C(CNC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,CC(CCO[Cu])SCCCCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCSCCCCCCOCO[Cu],False,novel,ok,True
1,4,9,CN(CCN(C)CC(CO[Cu])OC(=O)[Au])OC,False,novel,ok,True
1,4,9,CC(C)OCCN(C)CC(COC(=O)[Au])O[Cu],True,novel,ok,True
1,4,9,COCCOCCNC(CO[Cu])COC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])NCCCSCCS[Cu],False,novel,ok,True
1,4,9,CS(=O)(=O)CCN(CCO[Cu])COC(=O)[Au],False,novel,ok,True
1,4,9,C=CCOCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(C)N(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCCSCCO[Cu],True,In the original data set,ok,True
1,4,9,C=CC(CO[Cu])NCCCCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,C#CCN(C)CC(COC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,N#CCCCCC#C)(CO[Cu])COC(=O)[Au],False,novel,"SMILES Parse Error: extra close parentheses while parsing: N#CCCCCC#C)(CO[Cu])COC(=O)[Au]
[17:13:53] SMILES Parse Error: Failed parsing SMILES 'N#CCCCCC#C)(CO[Cu])COC(=O)[Au]' for input: 'N#CCCCCC#C)(CO[Cu])COC(=O)[Au]'",True
1,4,9,O=C([Au])OCCCCSCCCCCO[Cu],False,novel,ok,True
1,4,9,O=C([Au])NCCOCCCCCN[Cu],False,novel,ok,True
1,4,9,CCC(CN(CCC=O)[Au])CCO[Cu],False,novel,ok,True
1,4,9,CC(NCC(CO[Cu])C(C)OC(=O)[Au])C,False,novel,ok,True
1,4,9,CN(CCCCOCCO[Cu])CCOC(=O)[Au],False,novel,ok,True
1,4,9,N#CCCN(CC#N)CC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,C=CCCCN(CCN[Cu])CCNC(=O)[Au],False,novel,ok,True
1,4,9,CS(=O)CCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,OC(CN[Cu])NCCCNC(=O)[Au],False,novel,ok,True
1,4,9,CN(CCOCCN[Cu])CC(C)(C)OC(=O)[Au],False,In the original data set,ok,True
1,4,9,CC(CN(C)CCO[Cu])OCCNC(=O)[Au],False,novel,ok,True
1,4,9,COCCCN(CCO[Cu])CCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(CCNCC=CCOC(=O)[Au])O[Cu],True,novel,ok,True
1,4,9,CC(CCO[Cu])SCCCOC(=O)[Au],False,novel,ok,True
1,4,9,CCC(CN(C)CCOCCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,CC(CCCCOC(=O)[Au])NCCCO[Cu],False,In the original data set,ok,True
1,4,9,CN(CCCCOC(=O)[Au])CCO[Cu],True,In the original data set,ok,True
1,4,9,CCCCOCC(CNC(C=O)[Au])O[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCCOCCN[Cu],True,In the original data set,ok,True
1,4,9,C=CC(COC(=O)[Au])NCCOCCO[Cu],True,In the original data set,ok,True
1,4,9,COOCCC(CN(C)CCOC(=O)[Au])N[Cu],False,novel,ok,True
1,4,9,O=C(CN[Au])NCCCNCCCN[Cu],False,novel,ok,True
1,4,9,C=C(COC(=O)[Au])C(=O)NCCOCCO[Cu],False,In the original data set,ok,True
1,4,9,C=CCOCC(O[Cu])OC(COC(=O)[Au],False,novel,SMILES Parse Error: extra open parentheses for input: 'C=CCOCC(O[Cu])OC(COC(=O)[Au]',True
1,4,9,CC(CCNCC=CCN[Cu])NC(C=O)[Au],False,novel,ok,True
1,4,9,CC(C)OC(CNC(=O)COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCSCCCCO[Cu],True,novel,ok,True
1,4,9,CC(CSCCOC(=O)[Au])SCCO[Cu],False,In the original data set,ok,True
1,4,9,C=CC(CNCCCOCCOC(=O)[Au])O[Cu],True,In the original data set,ok,True
1,4,9,CCOCC(CN(C)CCCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,9,CN(CCCCCCCO[Cu])CCNC(=O)[Au],True,novel,ok,True
1,4,9,CC(CCO[Cu])NCC=CCCOC(=O)[Au],False,novel,ok,True
1,4,9,CCN(CCCOC(=O)CCOC(=O)[Au])CO[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCCCO[Cu],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCCCO[Cu],True,In the original data set,ok,True
1,4,9,CC(COC(C)COC(C)OC(=O)[Au])O[Cu],True,novel,ok,True
1,4,9,O=C([Au])NCCSCCSCCN[Cu],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCOCCCCCO[Cu],False,novel,ok,True
1,4,9,O=C([Au])OCCCCCO[Cu],True,In the original data set,ok,True
1,4,9,N#CCCN(C)CC(OC(=O)[Au])C(C)O[Cu],False,novel,ok,True
1,4,9,CN(CCCCCCOC(=O)[Au])CCCO[Cu],True,In the original data set,ok,True
1,4,9,CCC(=O)CN(CCNC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,9,COCCN(C)CC(CO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,9,COCCNC(=O)C(CNC(=O)[Au])N[Cu],False,novel,ok,True
1,4,9,CN(CCCCNC(=O)[Au])CCCO[Cu],False,In the original data set,ok,True
1,4,9,COCCCCN(CCO[Cu])CCOC(=O)[Au],False,In the original data set,ok,True
1,4,9,COCCOCCNC(CO[Cu])COC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCCCCCCCCO[Cu],True,In the original data set,ok,True
1,4,9,C=CCN(CCC#N)CC(OC(=O)[Au])C(C)O[Cu],False,In the original data set,ok,True
1,4,9,C=CCC(CNCCC(C)OC(=O)[Au])N[Cu],False,novel,ok,True
1,4,9,COCCOCC(CNCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,CCOCC(CN(C)CCO[Cu])OC(=O)[Au],False,In the original data set,ok,True
1,4,9,O=C([Au])OCCCCCCCO[Cu],True,In the original data set,ok,True
1,4,9,O=C(CO[Cu])NCCCCCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,CN(CCCCCCOC(=O)[Au])CCO[Cu],True,novel,ok,True
1,4,9,O=C(COCCO[Cu])NCCCCCOC(=O)[Au],False,novel,ok,True
1,4,9,CC(CCO[Cu])NCCCCCOC(=O)[Au],True,In the original data set,ok,True
1,4,9,O=C([Au])OCCOCCCN[Cu],True,In the original data set,ok,True
1,4,9,CC(C)OCC(=O)NCC(CO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,C=C(COC(CO=O)[Au])CCO[Cu],False,novel,"Explicit valence for atom # 6 O, 3, is greater than permitted",True
1,4,9,CC(COC(C)COC(C)OC(=O)[Au])O[Cu],True,novel,ok,True
1,4,9,CCCC(CNCCOC(=O)[Au])O[Cu],False,In the original data set,ok,True
1,4,9,NC(=O)CCNC(=OCC(CO)[Au])N[Cu],False,novel,"Explicit valence for atom # 7 O, 3, is greater than permitted",True
1,4,9,CN(CCCCCCOC(=O)[Au])CCCO[Cu],True,In the original data set,ok,True
1,4,9,O=C([Au])NCCNCCSCCN[Cu],False,novel,ok,True
1,4,9,CCOCCC(CN(C)CCO[Cu])OC(=O)[Au],True,novel,ok,True
1,4,9,CCSCCN(CCN[Cu])CCNC(=O)[Au],True,novel,ok,True
1,4,9,CC(CCOC(=O)[Au])NCCCOCCO[Cu],True,novel,ok,True
1,4,9,C=CCN(CCOC(=O)[Au])CCO[Cu],False,novel,ok,True
1,4,9,CCN(CCN[Cu])CC(COC)OC(=O)[Au],False,In the original data set,ok,True
1,4,9,CCC(CNCC=CCO[Cu])OC(=O)[Au],True,In the original data set,ok,True
1,4,9,COCC(COC(=O)[Au])O[Cu],False,novel,ok,True
1,4,9,CCC=CCCCN(C[Cu])CCOCNC(=O)[Au],False,novel,ok,True
